sku,_attribute_set,_type,_category,_root_category,_product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_position,_media_is_disabled
CMCMG00267,Camisas,simple,"Camisas masculinas","Default Category",base,Angra,,Brasil,"Camisa com mangaAngra Temple",0,0,56,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAngra Temple","Bloco depois da Coluna de Informação",25,56,0,"Camisa com mangaAngra Temple",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00198,Camisas,simple,"Camisas masculinas","Default Category",base,Angra,,Brasil,"Camisa com mangaAngra Temple",0,0,56,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAngra Temple","Bloco depois da Coluna de Informação",25,56,0,"Camisa com mangaAngra Temple",1,GG,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00249,Camisas,simple,"Camisas masculinas","Default Category",base,Anthrax,,Brasil,"Camisa com mangaAnthrax Law",0,0,10,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAnthrax Law","Bloco depois da Coluna de Informação",25,10,0,"Camisa com mangaAnthrax Law",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00251,Camisas,simple,"Camisas masculinas","Default Category",base,Anthrax,,Brasil,"Camisa com mangaAnthrax Law",0,0,10,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAnthrax Law","Bloco depois da Coluna de Informação",25,10,0,"Camisa com mangaAnthrax Law",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00184,Camisas,simple,"Camisas masculinas","Default Category",base,Anthrax,,Brasil,"Camisa com mangaAnthrax Law",0,0,10,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAnthrax Law","Bloco depois da Coluna de Informação",25,10,0,"Camisa com mangaAnthrax Law",1,GG,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00035,Camisas,simple,"Camisas femininas","Default Category",base,"Artic Monkeys",,Brasil,"Camisa Baby LookArtic Monkeys",0,0,160,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookArtic Monkeys","Bloco depois da Coluna de Informação",20,160,0,"Camisa Baby LookArtic Monkeys",1,G,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00112,Camisas,simple,"Camisas masculinas","Default Category",base,"Artic Monkeys",,Brasil,"Camisa com mangaArtic Monkeys",0,0,633,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaArtic Monkeys","Bloco depois da Coluna de Informação",25,633,0,"Camisa com mangaArtic Monkeys",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00110,Camisas,simple,"Camisas masculinas","Default Category",base,"Artic Monkeys",,Brasil,"Camisa com mangaArtic Monkeys",0,0,633,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaArtic Monkeys","Bloco depois da Coluna de Informação",25,633,0,"Camisa com mangaArtic Monkeys",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00055,Camisas,simple,"Camisas femininas","Default Category",base,"Asking Alexandria",,Brasil,"Camisa Baby LookAsking",0,0,75,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookAsking","Bloco depois da Coluna de Informação",20,75,0,"Camisa Baby LookAsking",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00182,Camisas,simple,"Camisas masculinas","Default Category",base,"Asking Alexandria",,Brasil,"Camisa com mangaAsking",0,0,75,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAsking","Bloco depois da Coluna de Informação",25,75,0,"Camisa com mangaAsking",1,M,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00180,Camisas,simple,"Camisas masculinas","Default Category",base,"Asking Alexandria",,Brasil,"Camisa com mangaAsking",0,0,75,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAsking","Bloco depois da Coluna de Informação",25,75,0,"Camisa com mangaAsking",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00300,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaAssassins Creed",0,0,301,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAssassins Creed","Bloco depois da Coluna de Informação",25,301,0,"Camisa com mangaAssassins Creed",1,P,0,4,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00363,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaAssassins Creed",0,0,301,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAssassins Creed","Bloco depois da Coluna de Informação",25,301,0,"Camisa com mangaAssassins Creed",1,M,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00371,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaAssassins Creed",0,0,301,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAssassins Creed","Bloco depois da Coluna de Informação",25,301,0,"Camisa com mangaAssassins Creed",1,G,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00288,Camisas,simple,"Camisas masculinas","Default Category",base,Games,,Brasil,"Camisa com mangaAssassins Creed",0,0,301,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAssassins Creed","Bloco depois da Coluna de Informação",25,301,0,"Camisa com mangaAssassins Creed",1,GG,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00072,Camisas,simple,"Camisas masculinas","Default Category",base,Audioslave,,Brasil,"Camisa com mangaAudioslave",0,0,377,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAudioslave","Bloco depois da Coluna de Informação",25,377,0,"Camisa com mangaAudioslave",1,M,0,4,250,-2,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00178,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Banda Amarela",0,0,2,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Banda Amarela","Bloco depois da Coluna de Informação",25,2,0,"Camisa com mangaAvenged Banda Amarela",1,P,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00174,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Banda Amarela",0,0,2,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Banda Amarela","Bloco depois da Coluna de Informação",25,2,0,"Camisa com mangaAvenged Banda Amarela",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00172,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Banda Amarela",0,0,2,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Banda Amarela","Bloco depois da Coluna de Informação",25,2,0,"Camisa com mangaAvenged Banda Amarela",1,G,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00046,Camisas,simple,"Camisas femininas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa Baby LookAvenged Nightmare",0,0,39,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookAvenged Nightmare","Bloco depois da Coluna de Informação",20,39,0,"Camisa Baby LookAvenged Nightmare",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00208,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Nightmare",0,0,118,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Nightmare","Bloco depois da Coluna de Informação",25,118,0,"Camisa com mangaAvenged Nightmare",1,P,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00276,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Nightmare",0,0,118,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Nightmare","Bloco depois da Coluna de Informação",25,118,0,"Camisa com mangaAvenged Nightmare",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00277,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Nightmare",0,0,118,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Nightmare","Bloco depois da Coluna de Informação",25,118,0,"Camisa com mangaAvenged Nightmare",1,G,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00205,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Nightmare",0,0,118,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Nightmare","Bloco depois da Coluna de Informação",25,118,0,"Camisa com mangaAvenged Nightmare",1,GG,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00063,Camisas,simple,"Camisas femininas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa Baby LookAvenged Nightmare Master",0,0,118,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookAvenged Nightmare Master","Bloco depois da Coluna de Informação",20,118,0,"Camisa Baby LookAvenged Nightmare Master",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00044,Camisas,simple,"Camisas femininas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa Baby LookAvenged Tradicional",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookAvenged Tradicional","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookAvenged Tradicional",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLGG00013,Camisas,simple,"Camisas femininas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa Baby LookAvenged Tradicional",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookAvenged Tradicional","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookAvenged Tradicional",1,GG,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00233,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Tradiconal",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Tradiconal","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaAvenged Tradiconal",1,P,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00313,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Tradiconal",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Tradiconal","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaAvenged Tradiconal",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00316,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Tradiconal",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Tradiconal","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaAvenged Tradiconal",1,G,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00236,Camisas,simple,"Camisas masculinas","Default Category",base,"Avenged Sevenfold",,Brasil,"Camisa com mangaAvenged Tradiconal",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaAvenged Tradiconal","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaAvenged Tradiconal",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00258,Camisas,simple,"Camisas masculinas","Default Category",base,"Black Sabbath",,Brasil,"Camisa com mangaBack Sabbath Us Tour",0,0,78,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBack Sabbath Us Tour","Bloco depois da Coluna de Informação",25,78,0,"Camisa com mangaBack Sabbath Us Tour",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMXGG00004,Camisas,simple,"Camisas masculinas","Default Category",base,"Black Sabbath",,Brasil,"Camisa com mangaBack Sabbath Us Tour",0,0,78,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBack Sabbath Us Tour","Bloco depois da Coluna de Informação",25,78,0,"Camisa com mangaBack Sabbath Us Tour",1,XGG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00094,Camisas,simple,"Camisas masculinas","Default Category",base,"Bad Religion",,Brasil,"Camisa com mangaBad Religion Cruz",0,0,550,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBad Religion Cruz","Bloco depois da Coluna de Informação",25,550,0,"Camisa com mangaBad Religion Cruz",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00094,Camisas,simple,"Camisas masculinas","Default Category",base,"Bad Religion",,Brasil,"Camisa com mangaBad Religion Cruz",0,0,550,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBad Religion Cruz","Bloco depois da Coluna de Informação",25,550,0,"Camisa com mangaBad Religion Cruz",1,M,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00090,Camisas,simple,"Camisas masculinas","Default Category",base,"Bad Religion",,Brasil,"Camisa com mangaBad Religion Cruz",0,0,550,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBad Religion Cruz","Bloco depois da Coluna de Informação",25,550,0,"Camisa com mangaBad Religion Cruz",1,G,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00167,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Branca",0,0,161B,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Branca","Bloco depois da Coluna de Informação",25,161B,0,"Camisa com mangaBateria Branca",1,P,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00164,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Branca",0,0,161B,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Branca","Bloco depois da Coluna de Informação",25,161B,0,"Camisa com mangaBateria Branca",1,M,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00161,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Branca",0,0,161B,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Branca","Bloco depois da Coluna de Informação",25,161B,0,"Camisa com mangaBateria Branca",1,G,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00104,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Branca",0,0,161B,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Branca","Bloco depois da Coluna de Informação",25,161B,0,"Camisa com mangaBateria Branca",1,GG,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00166,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Preta",0,0,161,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Preta","Bloco depois da Coluna de Informação",25,161,0,"Camisa com mangaBateria Preta",1,P,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00163,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Preta",0,0,161,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Preta","Bloco depois da Coluna de Informação",25,161,0,"Camisa com mangaBateria Preta",1,M,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00160,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Preta",0,0,161,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Preta","Bloco depois da Coluna de Informação",25,161,0,"Camisa com mangaBateria Preta",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00103,Camisas,simple,"Camisas masculinas","Default Category",base,"Instrumentos Musicais",,Brasil,"Camisa com mangaBateria Preta",0,0,161,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBateria Preta","Bloco depois da Coluna de Informação",25,161,0,"Camisa com mangaBateria Preta",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00071,Camisas,simple,"Camisas masculinas","Default Category",base,Bathory,,Brasil,"Camisa com mangaBathory",0,0,374,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBathory","Bloco depois da Coluna de Informação",25,374,0,"Camisa com mangaBathory",1,P,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00071,Camisas,simple,"Camisas masculinas","Default Category",base,Bathory,,Brasil,"Camisa com mangaBathory",0,0,374,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBathory","Bloco depois da Coluna de Informação",25,374,0,"Camisa com mangaBathory",1,M,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00071,Camisas,simple,"Camisas masculinas","Default Category",base,Bathory,,Brasil,"Camisa com mangaBathory",0,0,374,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBathory","Bloco depois da Coluna de Informação",25,374,0,"Camisa com mangaBathory",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00042,Camisas,simple,"Camisas masculinas","Default Category",base,Bathory,,Brasil,"Camisa com mangaBathory",0,0,374,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBathory","Bloco depois da Coluna de Informação",25,374,0,"Camisa com mangaBathory",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMBLG00020,Camisas,simple,"Camisas femininas","Default Category",base,"The Big Bang Theory",,Brasil,"Camisa Baby LookBazinga",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookBazinga","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookBazinga",1,G,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLGG00008,Camisas,simple,"Camisas femininas","Default Category",base,"The Big Bang Theory",,Brasil,"Camisa Baby LookBazinga",0,0,,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookBazinga","Bloco depois da Coluna de Informação",20,,0,"Camisa Baby LookBazinga",1,GG,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMPP00012,Camisas,simple,"Camisas masculinas","Default Category",base,"The Big Bang Theory",,Brasil,"Camisa com mangaBazinga",0,0,13,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBazinga","Bloco depois da Coluna de Informação",25,13,0,"Camisa com mangaBazinga",1,PP,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00285,Camisas,simple,"Camisas masculinas","Default Category",base,"The Big Bang Theory",,Brasil,"Camisa com mangaBazinga",0,0,13,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBazinga","Bloco depois da Coluna de Informação",25,13,0,"Camisa com mangaBazinga",1,P,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00340,Camisas,simple,"Camisas masculinas","Default Category",base,"The Big Bang Theory",,Brasil,"Camisa com mangaBazinga",0,0,13,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBazinga","Bloco depois da Coluna de Informação",25,13,0,"Camisa com mangaBazinga",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00341,Camisas,simple,"Camisas masculinas","Default Category",base,"The Big Bang Theory",,Brasil,"Camisa com mangaBazinga",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaBazinga","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaBazinga",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
